code,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
ERI,0.0087687,0.0087883,0.0097782,0.010059,0.0078204,0.0080356,0.0092974,0.0093972,0.012239,0.0075729,0.0087638,0.0071858,0.0072807,0.0066121,0.0078737,0.0096167,0.009507,0.010429,0.011344,0.0097947,0.0097321,0.0093147
GTM,0.019839,0.016955,0.019189,0.022798,0.017791,0.02455,0.017299,0.019137,0.023205,0.020362,0.020266,0.016766,0.02071,0.019725,0.018141,0.020367,0.018186,0.020628,0.019093,0.0205,0.019466,0.018725
USA,0.000059597,0.000069755,0.000073592,0.000047942,0.000055047,0.000064723,0.000059128,0.00006145,0.000051008,0.000055069,0.000056199,0.000050432,0.000058279,0.000056909,0.00004972,0.000057059,0.000047679,0.000065135,0.000050246,0.000068642,0.000067889,0.000064051
ATG,0.000048263,0.000048166,0.000047943,0.000047546,0.000046634,0.000046043,0.000045529,0.000051159,0.00005106,0.000052246,0.000050755,0.000050545,0.000050861,0.000061557,0.000062824,0.000065055,0.000064675,0.000064404,0.000062349,0.000059484,0.000056659,0.000053746
KNA,0.000052147,0.000061035,0.000064393,0.000041949,0.000048166,0.000056632,0.000051737,0.000053769,0.000044632,0.000048185,0.000049174,0.000044128,0.000050994,0.000049795,0.000043505,0.000049926,0.000041719,0.000056993,0.000043965,0.000060062,0.000059403,0.000056045
CPV,0.000065771,0.000065721,0.000065619,0.000065426,0.000065224,0.000064991,0.000062351,0.000066097,0.000068213,0.000071884,0.000073508,0.000075101,0.000077721,0.000084539,0.000083264,0.00008622,0.000085411,0.000084446,0.000083419,0.000082392,0.00008139,0.000080344
GBR,0.0000074251,0.0000074102,0.0000073759,0.0000073148,0.0000071745,0.0000070836,0.0000070044,0.0000078707,0.0000078553,0.0000080379,0.0000078085,0.0000077761,0.0000078247,0.0000094703,0.0000096652,0.000010008,0.00000995,0.0000099083,0.0000095922,0.0000091513,0.0000087168,0.0000082686
SEN,0.035963,0.025509,0.028882,0.031612,0.038619,0.030675,0.028993,0.031674,0.047424,0.031498,0.033807,0.026462,0.025581,0.031203,0.030181,0.039195,0.027854,0.032101,0.031317,0.028218,0.029605,0.027518
FRA,0.00012977,0.00012944,0.00012938,0.00012818,0.00012615,0.00012464,0.00012371,0.00013818,0.00013781,0.00014154,0.00013785,0.00013759,0.00013864,0.00016616,0.00016965,0.00017579,0.00017471,0.00017396,0.0001691,0.00016202,0.00015506,0.00014723
HND,0.016021,0.014455,0.016792,0.019174,0.014791,0.01673,0.014681,0.016871,0.019176,0.017036,0.017891,0.01456,0.016829,0.016588,0.016921,0.017367,0.014974,0.015665,0.014722,0.015487,0.015075,0.014612
DMA,0.000082231,0.000081573,0.000085276,0.000083605,0.000085186,0.000084732,0.000087303,0.000091868,0.00009096,0.00009697,0.000096861,0.000098799,0.00010081,0.00010976,0.00011255,0.00011742,0.00011629,0.00011574,0.0001172,0.00011699,0.00011695,0.00011202
BFA,0.064571,0.04647,0.044558,0.060982,0.072286,0.051844,0.06017,0.050964,0.069484,0.057672,0.060441,0.046522,0.048387,0.056706,0.055432,0.064593,0.056948,0.062192,0.062219,0.055234,0.057639,0.050447
NIC,0.012382,0.011703,0.013592,0.014838,0.011724,0.012563,0.012108,0.014063,0.015541,0.014288,0.014775,0.012105,0.013957,0.013482,0.014141,0.014555,0.012222,0.013171,0.012296,0.01254,0.012266,0.012086
FRA,0.00013705,0.00013595,0.00014213,0.00013934,0.00014198,0.00014122,0.0001455,0.00015311,0.0001516,0.00016162,0.00016144,0.00016467,0.00016801,0.00018294,0.00018759,0.0001957,0.00019381,0.0001929,0.00019533,0.00019499,0.00019492,0.00018671
ETH,0.16274,0.14433,0.1262,0.1386,0.12362,0.13103,0.13026,0.1414,0.15787,0.12428,0.13923,0.11423,0.14053,0.14275,0.13909,0.16139,0.15101,0.14625,0.16941,0.14033,0.13751,0.13014
SLV,0.0034445,0.0028535,0.0033464,0.0038696,0.0031221,0.0037025,0.0029917,0.0033468,0.0038106,0.0034626,0.003518,0.002866,0.0035056,0.0033983,0.003475,0.0036626,0.0031338,0.0032781,0.0030972,0.0033716,0.0032803,0.0031426
LCA,0.000071267,0.000070696,0.000073906,0.000072458,0.000073828,0.000073435,0.000075662,0.000079619,0.000078832,0.000084041,0.000083946,0.000085626,0.000087367,0.00009513,0.000097544,0.00010177,0.00010078,0.00010031,0.00010157,0.00010139,0.00010136,0.000097088
GMB,0.0020998,0.0015435,0.0017118,0.0018715,0.0022677,0.0018498,0.0017274,0.0018892,0.0029084,0.001889,0.0020689,0.0016036,0.0015606,0.0018944,0.001862,0.0024424,0.0017169,0.0019797,0.0019302,0.0017448,0.0018317,0.0017068
NGA,0.25252,0.19119,0.16616,0.20989,0.23358,0.19785,0.19832,0.18737,0.2154,0.21349,0.22083,0.16873,0.19539,0.21078,0.19961,0.2392,0.2006,0.2129,0.20432,0.1936,0.19329,0.1736
VCT,0.00005482,0.000054382,0.000056851,0.000055737,0.000056791,0.000056488,0.000058202,0.000061245,0.00006064,0.000064647,0.000064574,0.000065866,0.000067205,0.000073177,0.000075034,0.000078282,0.000077526,0.00007716,0.000078131,0.000077995,0.000077967,0.000074683
BRB,0.000060302,0.00005982,0.000062536,0.00006131,0.00006247,0.000062137,0.000064022,0.00006737,0.000066704,0.000071111,0.000071031,0.000072453,0.000073926,0.000080494,0.000082538,0.00008611,0.000085278,0.000084876,0.000085944,0.000085795,0.000085764,0.000082151
CMR,0.12484,0.090844,0.074812,0.10951,0.11107,0.095139,0.097427,0.092025,0.1116,0.094789,0.11109,0.081075,0.10257,0.10387,0.093336,0.10812,0.093636,0.097032,0.096055,0.089846,0.087282,0.079853
DJI,0.0014453,0.0013554,0.0013806,0.0015416,0.0014036,0.0012811,0.0012659,0.0014225,0.0018444,0.0015594,0.0013961,0.001252,0.0012306,0.0013398,0.0014073,0.0015546,0.0015702,0.001587,0.0017847,0.0014622,0.0014471,0.001396
GNB,0.0062577,0.0049781,0.0053001,0.0060879,0.0066495,0.005868,0.0058033,0.0061576,0.0075564,0.0060788,0.006272,0.0052511,0.00526,0.0061746,0.006661,0.0069413,0.0057988,0.0063944,0.006256,0.0059749,0.0061238,0.0058435
GIN,0.038827,0.028213,0.0291,0.048635,0.040887,0.037199,0.03955,0.038998,0.038127,0.039009,0.041627,0.035442,0.036182,0.044222,0.047948,0.042499,0.038843,0.04364,0.044706,0.042169,0.041935,0.039306
COL,0.083855,0.061229,0.074317,0.065555,0.061319,0.066445,0.064877,0.087677,0.068974,0.075003,0.068729,0.069733,0.071462,0.069476,0.073667,0.057079,0.065135,0.075429,0.074504,0.066537,0.065266,0.061504
NLD,0.0000904,0.000079208,0.000091112,0.000084472,0.000084843,0.000087498,0.000077855,0.00008777,0.000085248,0.000094468,0.00010541,0.000085817,0.000052604,0.00007273,0.00010138,0.000061051,0.00011305,0.00010141,0.000089542,0.000083614,0.000083444,0.000078497
BEN,0.041559,0.026303,0.022847,0.031133,0.038021,0.031885,0.033031,0.029059,0.034822,0.034691,0.036095,0.026711,0.029845,0.033772,0.033043,0.037073,0.034401,0.034587,0.036618,0.031243,0.031998,0.027639
GRD,0.000049338,0.000048944,0.000051165,0.000050163,0.000051112,0.000050839,0.000052382,0.000055121,0.000054576,0.000058182,0.000058117,0.00005928,0.000060485,0.000065859,0.000067531,0.000070454,0.000069773,0.000069444,0.000070318,0.000070196,0.00007017,0.000067215
VEN,0.15403,0.10392,0.11988,0.10794,0.098532,0.11517,0.11944,0.12037,0.12414,0.12286,0.12877,0.1415,0.12056,0.12722,0.13633,0.10184,0.1374,0.1376,0.11708,0.11135,0.11054,0.10274
SOM,0.050408,0.032819,0.044511,0.03657,0.033259,0.050385,0.051215,0.051888,0.034651,0.031311,0.028479,0.031994,0.034225,0.032957,0.041201,0.041964,0.045827,0.034603,0.045955,0.036859,0.036357,0.035201
TTO,0.0011898,0.001038,0.0012429,0.0010611,0.0011606,0.0011652,0.0013279,0.00097304,0.0013118,0.00084174,0.00096089,0.0010842,0.00099507,0.0012215,0.0011899,0.0010931,0.0010304,0.0010726,0.0010231,0.00090407,0.000903,0.0008826
CRI,0.0042972,0.0042327,0.0046526,0.0039612,0.0041871,0.0039089,0.0044888,0.0049048,0.0046501,0.0051837,0.0043959,0.0041129,0.0049006,0.0042622,0.004673,0.0050149,0.0040947,0.0045002,0.0042822,0.0044024,0.0043446,0.0041982
GHA,0.069509,0.046718,0.04193,0.054842,0.062164,0.056048,0.058773,0.052547,0.062369,0.061147,0.0658,0.049443,0.056165,0.063548,0.062889,0.069089,0.068512,0.064712,0.073288,0.063423,0.063943,0.056232
TGO,0.022913,0.014662,0.013125,0.017623,0.020328,0.017892,0.018753,0.016324,0.019645,0.019172,0.020333,0.014991,0.016864,0.019274,0.018895,0.020662,0.02024,0.019362,0.021565,0.018413,0.018707,0.016264
CAF,0.22937,0.15676,0.12688,0.17881,0.17664,0.16314,0.15109,0.16286,0.199,0.15972,0.19111,0.13498,0.19036,0.21034,0.15982,0.19255,0.17283,0.16968,0.18149,0.15978,0.14786,0.13204
CIV,0.064728,0.048655,0.043667,0.057892,0.066144,0.060202,0.059283,0.056821,0.060512,0.060658,0.066583,0.050488,0.055068,0.060379,0.057587,0.067919,0.061085,0.057567,0.063222,0.056557,0.056723,0.050773
SLE,0.010314,0.0078547,0.0079128,0.013999,0.011047,0.010271,0.011005,0.011022,0.010634,0.011243,0.012486,0.010819,0.01123,0.013789,0.015378,0.013402,0.012434,0.01414,0.014701,0.014148,0.013967,0.013099
LKA,0.016625,0.01365,0.012557,0.015172,0.015369,0.016826,0.015577,0.016015,0.017165,0.014686,0.015123,0.01541,0.016303,0.019519,0.016022,0.018051,0.018833,0.017853,0.019186,0.017731,0.017544,0.016731
PAN,0.0056519,0.0039658,0.0050475,0.005126,0.0044419,0.0040562,0.0043743,0.0051184,0.0048711,0.0051658,0.0048907,0.004889,0.0050389,0.0053627,0.0049573,0.0052326,0.0047205,0.005486,0.0058758,0.0052556,0.0051883,0.0048839
GUY,0.0096691,0.0085926,0.0074395,0.0076954,0.0086993,0.0085395,0.009847,0.0085163,0.011559,0.0097383,0.010782,0.010211,0.010402,0.012151,0.014018,0.011421,0.013721,0.012424,0.01251,0.013613,0.0137,0.013162
LBR,0.01034,0.010451,0.0096179,0.016865,0.012374,0.01141,0.010928,0.011378,0.010556,0.009991,0.012305,0.010217,0.010463,0.011482,0.012934,0.01114,0.0097584,0.011042,0.010734,0.011163,0.010889,0.010485
MYS,0.055774,0.051455,0.054376,0.056624,0.041429,0.04476,0.052827,0.059634,0.044763,0.051492,0.054274,0.055191,0.041161,0.04182,0.05344,0.050376,0.047153,0.044044,0.050985,0.060312,0.0581,0.057296
SUR,0.0072739,0.0063617,0.0053577,0.0071513,0.0068657,0.006278,0.0068037,0.0066646,0.0080688,0.0071979,0.0085302,0.0077709,0.0084779,0.0089615,0.0089718,0.0097163,0.0095798,0.0088131,0.0098309,0.010385,0.010482,0.0099416
IDN,2.0982,0.99809,0.39844,0.22326,0.21697,0.2093,0.26093,0.45032,0.25825,0.3067,0.30955,0.47507,0.23913,0.23827,0.39182,0.20587,0.30805,0.28456,0.26649,0.39361,0.38294,0.34986
FRA,0.0042943,0.0037334,0.0031721,0.0042097,0.003986,0.0035926,0.0038772,0.0039331,0.0048194,0.0043394,0.005212,0.0047072,0.0052041,0.0055665,0.0055388,0.0061163,0.0059698,0.0055995,0.0062762,0.0063095,0.0061158,0.0055586
COD,0.52703,0.34095,0.27391,0.34057,0.24922,0.2928,0.33153,0.37534,0.36355,0.31968,0.34593,0.26878,0.29004,0.41238,0.3081,0.37024,0.34269,0.29091,0.33671,0.32148,0.30297,0.26668
BRA,1.6013,0.93663,0.68068,0.87771,0.60586,0.58651,0.73286,1.0746,0.96822,0.85627,0.8225,0.80501,0.77891,1.3283,0.99311,1.261,1.0698,1.0971,1.1925,1.2579,1.2088,1.053
BRN,0.00034228,0.00032382,0.00041512,0.00062958,0.00027754,0.00030487,0.0002937,0.00052359,0.00041864,0.00045622,0.00047839,0.00036521,0.00034308,0.00031158,0.00043268,0.00054593,0.0003486,0.00037314,0.0003991,0.00044793,0.00045411,0.00045173
KEN,0.10812,0.075454,0.078433,0.081294,0.056542,0.075365,0.087818,0.095392,0.082974,0.062673,0.067764,0.069787,0.077749,0.0785,0.084703,0.095021,0.1008,0.090846,0.087905,0.082974,0.081121,0.078294
UGA,0.066522,0.044023,0.036495,0.045602,0.032543,0.039719,0.039042,0.051521,0.056122,0.04212,0.045229,0.034876,0.047073,0.052551,0.042222,0.057125,0.047304,0.047555,0.04823,0.043553,0.041528,0.039601
GNQ,0.0026355,0.0025649,0.0022713,0.0025203,0.0023891,0.0022367,0.0023539,0.0024446,0.0023833,0.0022119,0.0024812,0.0022689,0.0021725,0.0024985,0.0024529,0.0025527,0.0025927,0.0022017,0.0025198,0.0025823,0.0025213,0.0024364
COG,0.029266,0.021889,0.018484,0.021404,0.019062,0.020588,0.023397,0.024678,0.024578,0.022082,0.022869,0.021844,0.021716,0.025082,0.022464,0.025565,0.024841,0.022243,0.025875,0.024169,0.022897,0.021137
GAB,0.016569,0.013964,0.012627,0.014411,0.012701,0.012698,0.01511,0.014932,0.014781,0.013725,0.014742,0.013877,0.013554,0.015321,0.014013,0.01539,0.016123,0.013596,0.015659,0.015484,0.015221,0.014572
STP,0.00043576,0.00043316,0.00045827,0.00044487,0.0004343,0.0004328,0.0004281,0.00045696,0.00046721,0.00042907,0.00045748,0.0004584,0.00041932,0.00049194,0.00047636,0.00047425,0.00051163,0.00044945,0.00051664,0.00047192,0.00045244,0.00041334
ECU,0.015313,0.013388,0.01544,0.016534,0.012191,0.01267,0.011461,0.014192,0.013852,0.012622,0.012362,0.014151,0.012305,0.014902,0.015729,0.016309,0.015026,0.014867,0.014948,0.015697,0.015568,0.01492
SGP,0.00046087,0.00039393,0.00038946,0.00038601,0.00031963,0.00035023,0.00041996,0.00025183,0.00020201,0.00021801,0.00025814,0.00023343,0.00019213,0.00019949,0.00022973,0.00023972,0.00022498,0.00020015,0.00022365,0.00030942,0.00029915,0.00029293
PER,0.040975,0.032047,0.035534,0.038647,0.030564,0.03181,0.029543,0.030633,0.034538,0.03616,0.034003,0.037857,0.034729,0.040912,0.036412,0.040713,0.036568,0.037671,0.038119,0.038878,0.038964,0.037467
TZA,0.20314,0.13765,0.11995,0.15076,0.10309,0.112,0.15197,0.15957,0.15278,0.12586,0.13894,0.11449,0.11962,0.15115,0.13546,0.16711,0.13544,0.1442,0.13921,0.14327,0.13896,0.12993
RWA,0.0046056,0.0033025,0.0031866,0.0036254,0.0025054,0.0029779,0.0035043,0.004445,0.0039943,0.0034281,0.0036311,0.0030107,0.0035152,0.0042523,0.0038591,0.0047603,0.0040914,0.0041962,0.0040822,0.0041601,0.0040417,0.0038231
PNG,0.027931,0.025282,0.024433,0.012161,0.012811,0.011895,0.012824,0.019121,0.015414,0.018795,0.013675,0.016922,0.012097,0.013118,0.01463,0.012738,0.012948,0.01312,0.013868,0.016361,0.016644,0.0159
BDI,0.0052915,0.0035892,0.0034042,0.0039777,0.002741,0.0032546,0.0038961,0.0048296,0.0043983,0.0038088,0.0040362,0.003331,0.0037628,0.0047391,0.0042169,0.0051972,0.0045464,0.004562,0.0044984,0.0046202,0.0044758,0.0041805
AGO,0.20245,0.13755,0.10808,0.12078,0.085628,0.10415,0.12362,0.13937,0.13512,0.12009,0.12276,0.10081,0.0978,0.15341,0.12206,0.13911,0.13691,0.11508,0.12978,0.12905,0.12432,0.10883
SLB,0.00028492,0.00032254,0.00035534,0.00030581,0.00029647,0.00026079,0.00029081,0.00032632,0.00031284,0.00031953,0.0003042,0.00031022,0.00030679,0.00034588,0.00036976,0.00036891,0.00038673,0.0003731,0.00033762,0.0003581,0.00033998,0.0003211
ZMB,0.16016,0.11035,0.084019,0.091831,0.062241,0.073828,0.089242,0.10492,0.10768,0.089977,0.094396,0.079148,0.073823,0.1208,0.092506,0.11326,0.10445,0.091815,0.103,0.10102,0.097931,0.087795
TLS,0.0017068,0.0014834,0.0014699,0.0013828,0.0011056,0.0010731,0.001221,0.0017139,0.0014419,0.0015084,0.0014184,0.0017106,0.0011519,0.0012401,0.0014912,0.0012925,0.0011329,0.0012285,0.001229,0.0013793,0.0013752,0.0012931
MWI,0.0225,0.015562,0.011844,0.014331,0.009793,0.010464,0.013981,0.015008,0.016834,0.012943,0.015726,0.012369,0.012608,0.020151,0.016032,0.020422,0.016851,0.016343,0.018085,0.017452,0.016864,0.015697
BOL,0.12753,0.080854,0.060742,0.060376,0.046616,0.046619,0.051454,0.088137,0.070072,0.074221,0.068039,0.065924,0.058537,0.1084,0.077241,0.11889,0.091374,0.082606,0.079393,0.09552,0.092761,0.083428
AUS,0.53293,0.34947,0.2657,0.25568,0.24046,0.21351,0.22913,0.37531,0.36153,0.32962,0.27528,0.30363,0.26725,0.44733,0.38539,0.3533,0.36187,0.29937,0.34258,0.43149,0.43084,0.39662
MOZ,0.098814,0.078982,0.055197,0.064584,0.048813,0.051738,0.065542,0.073218,0.076286,0.064822,0.069356,0.061713,0.058972,0.089809,0.078502,0.090862,0.07896,0.071459,0.080039,0.082911,0.080862,0.075105
COM,0.00024121,0.00020776,0.00022045,0.00024029,0.00022054,0.00022983,0.00022808,0.00023074,0.00023915,0.00022122,0.00027836,0.0002634,0.000255,0.00025551,0.00027354,0.0002773,0.00027638,0.00025888,0.00025239,0.00027645,0.00027469,0.00025975
MDG,0.04817,0.038349,0.033438,0.034716,0.031172,0.029563,0.038094,0.036543,0.038861,0.032996,0.037745,0.035287,0.034164,0.03879,0.039313,0.043661,0.043737,0.038251,0.042505,0.043871,0.043168,0.040034
FRA,0.00017606,0.00014931,0.00015948,0.00016832,0.00015962,0.00016715,0.00016398,0.00016675,0.00017019,0.0001546,0.00019821,0.00018917,0.00017587,0.00017572,0.00019258,0.00019376,0.00019294,0.00017867,0.00017284,0.00019347,0.00019233,0.00018066
WSM,0.000021616,0.000021652,0.000021783,0.000021688,0.000021811,0.000021704,0.000021864,0.000021627,0.000021262,0.0000211,0.000021015,0.000021131,0.000020812,0.000021455,0.00002119,0.000021008,0.000021067,0.000020972,0.000020948,0.000020778,0.000020713,0.000020441
VUT,0.00012398,0.00010651,0.00012322,0.0000801,0.000073765,0.000073232,0.000082018,0.000128,0.000089993,0.000093617,0.000080991,0.000075736,0.00008189,0.00007387,0.000085901,0.000083557,0.000082259,0.000072724,0.000079905,0.000079842,0.000078857,0.000077901
USA,0.0000029364,0.0000029425,0.0000029645,0.000002949,0.0000029696,0.0000029523,0.0000029966,0.0000029691,0.0000029262,0.0000028964,0.0000028781,0.0000028903,0.0000028355,0.0000029453,0.0000029223,0.0000028806,0.0000028912,0.0000028763,0.0000028733,0.0000028459,0.000002836,0.0000027918
ZWE,0.094824,0.073775,0.044853,0.042338,0.032491,0.034269,0.036638,0.05371,0.058557,0.049247,0.04366,0.044202,0.035229,0.06958,0.058403,0.060531,0.060642,0.053472,0.058722,0.058962,0.057694,0.052497
FJI,0.000085809,0.000085586,0.00008527,0.000084843,0.000084413,0.000083927,0.000083258,0.000095028,0.000099951,0.000098612,0.000099736,0.00010461,0.00010694,0.00012528,0.00012774,0.00013037,0.000128,0.00012539,0.00012264,0.00011974,0.00011704,0.00011437
NAM,0.04707,0.035094,0.022195,0.021067,0.019612,0.017445,0.013939,0.01877,0.019854,0.017631,0.018915,0.01663,0.012614,0.017438,0.018506,0.018521,0.016977,0.016291,0.021126,0.021111,0.020838,0.019436
CHL,0.010075,0.0092918,0.0091239,0.008779,0.0088789,0.0079223,0.0079626,0.0086367,0.008969,0.0096641,0.0094402,0.0096667,0.010579,0.01396,0.0098886,0.010637,0.011415,0.011561,0.012355,0.011607,0.011506,0.010568
BWA,0.07126,0.040885,0.022955,0.022182,0.018947,0.019212,0.020172,0.034039,0.039183,0.027578,0.025983,0.02287,0.022974,0.041454,0.032157,0.030358,0.025303,0.026737,0.035252,0.03079,0.030322,0.027362
TON,0.0000072243,0.0000072229,0.0000072212,0.0000072184,0.0000072158,0.0000072128,0.000007349,0.0000063483,0.0000068109,0.0000066397,0.0000067283,0.000006466,0.0000066933,0.0000062522,0.0000058773,0.0000058098,0.000005805,0.0000057999,0.0000057945,0.0000057888,0.0000057836,0.0000057781
PRY,0.06907,0.036809,0.028121,0.027632,0.021079,0.019627,0.028876,0.050015,0.038371,0.035286,0.03105,0.033153,0.032148,0.064871,0.052995,0.057511,0.059247,0.053733,0.053428,0.062911,0.060668,0.055697
FRA,0.00065397,0.00055183,0.00067366,0.00041788,0.00041682,0.00037589,0.00043413,0.00063941,0.00045545,0.00058039,0.00049002,0.00040409,0.00039362,0.00038351,0.00045221,0.00041635,0.0004377,0.00037837,0.00041123,0.0004374,0.00041827,0.00037578
MUS,0.000033899,0.000033638,0.0000333,0.000085487,0.000030761,0.000030227,0.000059517,0.000035797,0.000035551,0.000036897,0.000038989,0.000036491,0.000032971,0.000039931,0.000040408,0.000041602,0.000043519,0.000041194,0.000039616,0.000037331,0.000035354,0.000033343
FRA,0.00017373,0.0001724,0.00017066,0.00043812,0.00015765,0.00015491,0.00030502,0.00018346,0.0001822,0.0001891,0.00019982,0.00018702,0.00016898,0.00020464,0.00020709,0.00021321,0.00022304,0.00021112,0.00020303,0.00019132,0.00018119,0.00017088
ARG,0.19704,0.12778,0.10225,0.091585,0.079909,0.071322,0.080554,0.14537,0.11577,0.11592,0.095412,0.10125,0.10291,0.18721,0.16312,0.16514,0.16423,0.16355,0.18475,0.19276,0.19026,0.17674
ZAF,0.17531,0.096949,0.060799,0.065011,0.057992,0.05535,0.056905,0.095833,0.10386,0.086798,0.079537,0.076132,0.075761,0.15098,0.1135,0.10876,0.10043,0.10683,0.1387,0.12869,0.12757,0.11382
SWZ,0.0044424,0.0025458,0.0013823,0.0014848,0.00094643,0.0010472,0.001305,0.0027635,0.0026884,0.0018978,0.001615,0.0016828,0.0015705,0.003992,0.0028431,0.0030578,0.0027547,0.0029557,0.0034028,0.0032577,0.0031982,0.0027925
LSO,0.0035499,0.002556,0.0019497,0.0020728,0.0019376,0.0018295,0.001775,0.0028658,0.0023944,0.0025188,0.002316,0.0022008,0.0022677,0.0035251,0.0030975,0.0032455,0.0029464,0.0029348,0.0036267,0.0037087,0.0037022,0.0033568
URY,0.011364,0.0067707,0.0057578,0.004803,0.0046553,0.003541,0.0043614,0.0070411,0.005902,0.0071814,0.0056549,0.0059061,0.0059278,0.013692,0.0081733,0.0091747,0.009868,0.0092363,0.0096227,0.0091275,0.0091343,0.0084974
NZL,0.0023534,0.0023204,0.0022077,0.0026505,0.0025948,0.00234,0.0023913,0.0025907,0.0028921,0.0026244,0.0028041,0.0026271,0.0024869,0.0027608,0.0025654,0.002764,0.0026184,0.002478,0.0027239,0.0024352,0.0023683,0.0021248
GBR,0.0000054427,0.0000059326,0.0000049924,0.000005957,0.0000062478,0.0000046664,0.0000098498,0.0000058842,0.0000045158,0.0000072241,0.0000062397,0.0000064525,0.0000047723,0.000008523,0.0000056538,0.0000057411,0.000007663,0.0000081046,0.0000056632,0.0000055303,0.0000055035,0.0000054917
DNK,0.0097506,0.011066,0.011391,0.0090761,0.0089126,0.010745,0.0092841,0.0086377,0.0081276,0.0081935,0.0076658,0.0091656,0.0092701,0.0072308,0.0071944,0.0058766,0.0062868,0.0066207,0.0060937,0.0066393,0.006132,0.0070786
DNK,0.0097752,0.011091,0.011416,0.0091007,0.0089371,0.01077,0.0093073,0.0086616,0.0081524,0.0082191,0.0076921,0.0091935,0.0092981,0.0072602,0.0072221,0.0059053,0.0063152,0.0066491,0.0061217,0.0066671,0.0061595,0.0071059
FRA,0.13614,0.16443,0.16274,0.12589,0.11936,0.13404,0.12679,0.10926,0.12075,0.10658,0.10614,0.12755,0.12031,0.080082,0.075335,0.090075,0.087096,0.082699,0.081888,0.082848,0.055272,0.087022
EU,0.78847,0.90662,0.85595,0.67644,0.6914,0.80149,0.74292,0.63594,0.6796,0.63989,0.61649,0.70198,0.64005,0.52953,0.50163,0.49759,0.50703,0.49545,0.52429,0.47665,0.39646,0.52398
GBR,0.044449,0.052075,0.052679,0.044509,0.041484,0.043516,0.042418,0.038489,0.040272,0.037145,0.034359,0.053489,0.0509,0.032916,0.022301,0.026493,0.020553,0.027408,0.0287,0.029921,0.026061,0.028847
EUC,0.78866,0.90681,0.85613,0.67664,0.69159,0.80168,0.74313,0.63616,0.67982,0.64015,0.6167,0.70221,0.64029,0.5298,0.50187,0.49786,0.50729,0.49572,0.52454,0.47689,0.39669,0.5242
