code,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
MEX,0.43579,0.54866,0.6677,0.59241,0.55533,0.60364,0.55824,0.46189,0.57834,0.44685,0.52849,0.5309,0.55266,0.44976,0.54126,0.50779,0.52709,0.60623,0.53678,0.56975,0.51263,0.51851
SAU,0.024636,0.02948,0.03171,0.027853,0.02596,0.034872,0.034168,0.037847,0.035617,0.031139,0.036989,0.02746,0.032479,0.021031,0.043108,0.03045,0.030094,0.04483,0.036561,0.043626,0.042924,0.040343
EGY,0.036745,0.037624,0.028472,0.032365,0.028279,0.022577,0.03051,0.018624,0.03202,0.022889,0.035132,0.023031,0.038317,0.02445,0.054045,0.037392,0.031006,0.050645,0.042362,0.061245,0.065831,0.050128
NPL,0.015299,0.021672,0.028938,0.020562,0.022858,0.03283,0.025767,0.02371,0.031282,0.024387,0.031175,0.026613,0.028811,0.018199,0.034093,0.023208,0.027916,0.03133,0.023711,0.033069,0.029389,0.025378
KWT,0.0042479,0.0029837,0.0037283,0.0027891,0.0030017,0.0031538,0.004175,0.0030965,0.0035891,0.0037161,0.0031599,0.0035594,0.0041711,0.0039616,0.0048631,0.0047514,0.0045259,0.004459,0.0043897,0.004214,0.0044022,0.0045356
MMR,0.10018,0.1159,0.16255,0.11323,0.13107,0.16706,0.13603,0.1521,0.18244,0.1472,0.18536,0.17575,0.16247,0.13752,0.19823,0.14553,0.16617,0.17293,0.16069,0.18632,0.17498,0.15821
BTN,0.0035954,0.0048948,0.0067309,0.0052054,0.0054024,0.0082103,0.0061962,0.0055313,0.0075568,0.0057968,0.0079821,0.0068322,0.0070239,0.004427,0.0080478,0.0059186,0.0066573,0.0076325,0.0065183,0.0078404,0.0072968,0.006436
ESH,0.0029974,0.0039862,0.0034169,0.0043188,0.0037655,0.0030915,0.0030315,0.0032982,0.0039442,0.003356,0.0033578,0.0036917,0.0036668,0.0027101,0.002943,0.0018516,0.0033478,0.0034008,0.004084,0.0040661,0.0040528,0.0038861
MRT,0.022392,0.053364,0.029631,0.054223,0.028217,-0.0015979,0.0058523,0.018587,0.040047,0.01041,0.022537,0.032897,0.0091161,-0.013286,0.00017982,-0.036723,0.0024518,0.0046213,0.0201,0.034771,0.032818,0.042639
BHS,0.0016416,0.0020482,0.0022019,0.0022219,0.0021204,0.0022805,0.0021042,0.001983,0.0021173,0.0019625,0.001949,0.0019265,0.0019868,0.0016899,0.0018687,0.0016888,0.0017107,0.002268,0.0021894,0.0024224,0.0022103,0.0020931
BGD,0.028433,0.029489,0.038618,0.037234,0.035683,0.043675,0.035061,0.036529,0.045587,0.040538,0.051091,0.043265,0.040858,0.041076,0.049801,0.036775,0.040244,0.04314,0.040009,0.044034,0.043628,0.040175
OMN,0.0063244,0.0066071,0.0070327,0.0063091,0.0066173,0.0072256,0.0068566,0.0067993,0.0070891,0.0073585,0.0074878,0.0072387,0.0073326,0.0066473,0.0076622,0.0070533,0.00755,0.0081123,0.0072089,0.0073281,0.0073012,0.007501
